dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,dimension9,dimension10,dimension11,dimension12,dimension13,dimension14,dimension15,dimension16,dimension17,dimension18,dimension19,dimension20,dimension21,dimension22,dimension23,dimension24,dimension25,dimension26,dimension27,dimension28,dimension29,dimension30,dimension31,dimension32,dimension33,dimension34,dimension35,dimension36,dimension37,dimension38,dimension39,dimension40,dimension41,dimension42,dimension43,dimension44,dimension45,dimension46,dimension47,dimension48,dimension49,dimension50,dimension51,dimension52,dimension53,dimension54,dimension55,dimension56,dimension57,dimension58,dimension59,dimension60,dimension61,dimension62,dimension63,dimension64,dimension65,dimension66,dimension67,dimension68,dimension69,dimension70,dimension71,dimension72,dimension73,dimension74,dimension75,dimension76,dimension77,dimension78,dimension79,dimension80,dimension81,dimension82,dimension83,dimension84,dimension85,dimension86,dimension87,dimension88,dimension89,dimension90,dimension91,dimension92,dimension93,dimension94,dimension95,dimension96,dimension97,dimension98,dimension99,dimension100,dimension101,dimension102,dimension103,dimension104,dimension105,dimension106,dimension107,dimension108,dimension109,dimension110,dimension111,dimension112,dimension113,dimension114,dimension115,dimension116,dimension117,dimension118,dimension119,dimension120,dimension121,dimension122,dimension123,dimension124,dimension125,dimension126,dimension127,dimension128,dimension129,dimension130,dimension131,dimension132,dimension133,dimension134,dimension135,dimension136,dimension137,dimension138,dimension139,dimension140,dimension141,dimension142,dimension143,dimension144,dimension145,dimension146,dimension147,dimension148,dimension149,dimension150,dimension151,dimension152,dimension153,dimension154,dimension155,dimension156,dimension157,dimension158,dimension159,dimension160,dimension161,dimension162,dimension163,dimension164,dimension165,dimension166,dimension167,dimension168,dimension169,dimension170,dimension171,dimension172,dimension173,dimension174,dimension175,dimension176,dimension177,dimension178,dimension179,dimension180,dimension181,dimension182,dimension183,dimension184,dimension185,dimension186,dimension187,dimension188,dimension189,dimension190,dimension191,dimension192,dimension193,dimension194,dimension195,dimension196,dimension197,dimension198,dimension199,dimension200,categories
-0.1961,0.102275,0.0553028,-0.229935,0.0399329,0.071081,0.361974,0.0636594,-0.0609563,0.185966,-0.0807874,0.0537345,-0.095892,0.0388974,-0.00304609,0.0190952,-0.0539953,0.054367,-0.220673,0.118694,-0.0087219,-0.281021,-0.291079,-0.23182,-0.063631,-0.126282,0.0469779,0.0192816,-0.0321424,-0.140834,-0.115992,-0.010983,-0.0158592,0.0267319,0.0784815,-0.01966,-0.0756778,0.129196,-0.166301,-0.0830983,-0.0939243,-0.0197888,0.0828623,0.00415331,0.0248061,0.188945,-0.0559519,-0.0721148,-0.269163,0.136278,-0.141682,-0.170394,0.186469,-0.0800924,0.104032,-0.0203286,-0.030193,0.145646,-0.0446258,-0.0101913,-0.00683549,-0.116712,0.169751,-0.00126606,0.216296,0.122335,-0.0414684,-0.0871013,-0.0553687,-0.00166865,-0.0793551,0.0146048,-0.00764862,0.0696376,0.11708,0.236356,0.0276251,-0.235762,-0.329844,0.0952788,-0.189105,0.0131106,0.0712634,-0.0232746,0.121236,0.0715268,0.0598995,-0.0345637,-0.0579241,0.133343,0.015948,0.085188,0.164491,-0.0173935,0.212224,0.114707,-0.116021,0.011451,-0.0506782,-0.123513,-0.439095,0.470311,-0.261865,-0.391282,6.96751e-05,-0.225894,-0.528275,-0.226095,0.238104,0.300699,-0.329924,0.0730411,0.252114,0.148153,-0.0189076,0.0703894,0.00478684,0.236608,0.252536,0.119257,-0.16066,0.0219678,0.00186787,-0.166925,-0.282884,0.1981,-0.0512574,0.285133,-0.0666349,-0.127545,0.192904,-0.072885,-0.0513279,-0.412497,-0.15497,0.109291,0.0688368,0.0531346,-0.0870976,-0.276274,-0.402195,-0.255082,0.0659331,0.211464,0.0272874,0.0850512,-0.223527,0.174696,0.419038,0.219871,0.369384,0.366748,0.237786,-0.0612402,0.0538764,-0.32593,-0.060545,0.30558,0.0910026,-0.154684,0.128502,0.0465722,0.0291678,-0.1186,0.299015,-0.0932166,-0.291256,0.290133,0.134565,0.0197517,0.0592434,0.181916,-0.243772,0.580757,0.125981,0.0224336,-0.19737,0.0158074,-0.162272,0.0813347,0.080366,-0.22273,0.284064,-0.230252,0.358215,0.338505,-0.119425,-0.0660873,0.161624,0.24233,-0.0978854,0.249101,0.224356,0.0466627,0.120604,0.137837,0.235355,0.139749,0.00104359,0.313325,0
-0.292367,0.157701,0.171458,-0.361746,0.0685481,0.116146,0.625265,0.102081,-0.209871,0.324325,-0.201862,0.0785794,-0.182101,0.0388818,-0.106128,0.0810023,-0.108452,0.104757,-0.346779,0.212219,-0.0125,-0.534254,-0.514032,-0.383433,-0.0843793,-0.161047,0.0702165,0.0616817,-0.0839489,-0.212476,-0.212754,-0.0320617,0.0172437,0.127163,0.169482,0.0103098,-0.13029,0.24646,-0.219035,-0.0769659,-0.166879,-0.032357,0.12667,0.0153426,0.00223745,0.287884,-0.178564,-0.107044,-0.531267,0.22438,-0.26572,-0.287579,0.313794,-0.110385,0.127997,-2.81316e-05,-0.146467,0.313538,-0.0249814,0.0195848,0.101393,-0.177281,0.334535,0.0133407,0.422267,0.22452,-0.0325162,-0.127041,-0.104798,0.0530223,-0.186264,-0.0103159,-0.0702619,0.0502824,0.172645,0.330176,0.0900229,-0.524426,-0.437602,0.169803,-0.355762,0.0471357,0.0552682,-0.14698,0.249463,0.150043,0.195099,-0.011199,-0.145648,0.333397,-0.03983,0.118162,0.228702,0.0303168,0.327089,0.177746,-0.222675,-0.131334,-0.072107,-0.113638,-0.617274,0.702312,-0.400075,-0.55437,0.145081,-0.188983,-0.729246,-0.327693,0.412301,0.453859,-0.484922,0.0410061,0.351521,0.122195,0.0156178,0.0717513,-0.120321,0.353454,0.473995,0.0816223,-0.281521,0.213444,0.0419516,-0.573904,-0.57015,0.31885,0.0289531,0.270317,-0.0624049,-0.295626,0.205564,-0.142153,-0.208215,-0.623115,-0.248492,0.432816,0.211562,-0.00099432,-0.313455,-0.379915,-0.557306,-0.410972,0.342235,0.303668,-0.127136,0.6666,-0.142155,0.291486,0.788768,0.425158,0.611045,0.655218,0.189969,-0.231789,0.125959,-0.52486,0.259705,0.423419,0.169754,-0.268898,0.291989,0.119386,0.394291,-0.123933,0.420721,0.0972582,-0.47786,0.47812,0.085124,0.0751307,0.0584151,0.198092,-0.48498,0.948276,0.149314,0.038561,-0.033818,0.388939,-0.162676,0.299966,-0.113528,-0.366654,0.604139,-0.383389,0.733457,0.646645,0.150277,-0.255288,0.244256,0.229351,-0.161481,0.550121,0.518996,0.249745,-0.060998,0.130916,0.335389,0.346981,0.22648,0.40166,0
-0.217186,0.11593,0.0681361,-0.257261,0.0419788,0.0787889,0.407666,0.0700216,-0.0755392,0.209332,-0.0983194,0.0594848,-0.109869,0.0408852,-0.0114417,0.0263901,-0.061582,0.0644825,-0.24596,0.132844,-0.00838427,-0.319522,-0.32764,-0.257627,-0.0683964,-0.134971,0.0540068,0.0245753,-0.0395481,-0.155512,-0.129009,-0.0134165,-0.0166758,0.0398384,0.0892447,-0.0168849,-0.0824768,0.147772,-0.181294,-0.087196,-0.103261,-0.0201888,0.0949369,0.00257994,0.0213453,0.209784,-0.0707021,-0.0819968,-0.31011,0.151064,-0.161205,-0.18946,0.210671,-0.0842317,0.111142,-0.0163328,-0.0405481,0.169972,-0.0440163,-0.00600304,0.00290195,-0.129343,0.193185,0.00175232,0.247988,0.143586,-0.0420131,-0.0962771,-0.0610846,0.00258861,-0.0922865,0.0154236,-0.0116219,0.0731417,0.129566,0.257972,0.0340263,-0.279773,-0.359596,0.110972,-0.215944,0.0180235,0.072503,-0.0369664,0.139625,0.079284,0.0738915,-0.0333386,-0.0707044,0.1593,0.00989089,0.0973657,0.180638,-0.0136574,0.232493,0.125017,-0.132321,-0.00121025,-0.0547376,-0.131061,-0.526763,0.552184,-0.285593,-0.429688,0.0536505,-0.215197,-0.599043,-0.273136,0.2723,0.366335,-0.361185,0.0680374,0.277724,0.134103,-0.0147697,0.0428658,-0.0255025,0.254607,0.301986,0.0850562,-0.167425,0.0474823,0.0333475,-0.260643,-0.366329,0.233894,-0.0714833,0.323906,-0.0695615,-0.173089,0.229885,-0.0916628,-0.0890336,-0.471049,-0.178477,0.180731,0.115469,0.0269447,-0.136804,-0.315773,-0.439458,-0.329158,0.123264,0.255062,0.0155947,0.185531,-0.219819,0.214791,0.52485,0.269018,0.428047,0.414079,0.270817,-0.0592345,0.0384901,-0.359775,-0.0186266,0.361629,0.083347,-0.156221,0.162652,0.0559362,0.082765,-0.0864193,0.329137,-0.0649354,-0.316891,0.309786,0.154237,0.0152306,0.0692176,0.220258,-0.298532,0.662756,0.128855,0.0507621,-0.205827,0.021766,-0.14941,0.139775,0.0695088,-0.271373,0.307835,-0.300805,0.409541,0.372418,-0.0912957,-0.114563,0.14883,0.259293,-0.109801,0.349438,0.256456,0.110905,0.131476,0.156928,0.26547,0.199668,0.0284569,0.339459,0
-0.447976,0.287792,0.159127,-0.543911,0.015098,0.0692357,0.811991,0.0674303,-0.120854,0.333024,-0.283641,0.0953636,-0.107105,0.0995274,-0.169856,0.232531,-0.195168,0.241399,-0.464276,0.210337,-0.0669609,-0.59141,-0.540557,-0.555118,-0.147031,-0.139056,0.210818,0.159893,-0.127535,-0.226828,-0.273195,-0.0484499,-0.077378,0.114115,0.114055,0.110906,-0.181378,0.387874,-0.353633,-0.14384,-0.0842298,-0.00627611,0.311824,-0.145142,-0.0457804,0.431987,-0.159881,-0.221461,-0.631979,0.337476,-0.341098,-0.324373,0.425155,-0.0422673,0.0950519,0.119016,-0.0773184,0.424354,-0.0939488,0.0564388,0.0275476,-0.177834,0.315744,0.150944,0.539293,0.418874,-0.0803628,-0.146076,-0.0537138,-0.0404313,-0.108138,0.0963608,-0.0200921,0.153712,0.147961,0.38999,0.066433,-0.74208,-0.689734,0.359915,-0.404435,0.0271381,-0.0130828,-0.167761,0.290893,0.00865033,0.242737,-0.00130394,-0.179777,0.320739,-0.0533819,0.300744,0.270368,0.141328,0.339645,0.217161,-0.317972,-0.121493,-0.0932893,-0.155283,-0.858346,0.527126,-0.130734,-0.943424,0.0107447,-0.489142,-0.838626,-0.514595,0.00119726,0.499555,-0.844134,0.110614,-0.0348032,0.340263,-0.233214,0.153147,-0.070363,0.480212,0.764704,0.273559,-0.352628,0.279211,0.033648,-0.30258,-0.0518254,0.587614,0.306925,0.524054,-0.645536,-0.337468,0.388916,0.0422669,-0.0698428,-0.369653,-0.0408503,0.335773,0.504174,0.0879714,-0.0480724,-0.864988,-0.543095,-0.593465,-0.11456,0.265616,0.081817,0.664886,-0.452117,0.605002,0.660069,0.384994,0.557279,0.444931,0.230652,-0.412733,0.525097,-0.516903,0.195335,0.31647,0.178917,-0.421624,-0.13264,0.179589,0.286304,-0.188968,0.187297,0.227065,-0.427077,0.45339,0.374778,-0.213662,-0.175923,-0.143833,-0.363416,1.14949,0.137475,0.0398358,0.154335,0.391431,-0.315695,0.49094,0.000862218,-0.571783,0.58852,-0.285272,0.446821,0.808984,0.435255,-0.162943,0.321754,0.414127,0.0278546,0.206108,0.720554,-0.0898438,-0.0345268,0.0915169,-0.405103,0.413704,0.213226,0.861249,0
-0.321547,0.179213,0.175698,-0.406884,0.0703615,0.13995,0.69149,0.102954,-0.21817,0.358336,-0.216301,0.0895456,-0.177984,0.0365126,-0.103349,0.0819353,-0.114429,0.122884,-0.400703,0.212591,-0.0165218,-0.586706,-0.544434,-0.431497,-0.0831769,-0.157178,0.0803271,0.091932,-0.108013,-0.222069,-0.220411,-0.0335407,0.00996499,0.144855,0.179133,0.0219214,-0.117001,0.30815,-0.259054,-0.0903758,-0.166127,-0.0162922,0.155004,0.00322651,-0.00656026,0.349259,-0.198999,-0.136993,-0.592428,0.248799,-0.29693,-0.314844,0.356307,-0.0722803,0.156615,0.0301409,-0.169004,0.362164,-0.0233987,0.0182874,0.108413,-0.188956,0.363551,0.0214557,0.475108,0.266656,-0.0198404,-0.134672,-0.114121,0.0667538,-0.184168,0.00525778,-0.0523832,0.0635796,0.199913,0.355129,0.099912,-0.594564,-0.49395,0.219676,-0.37787,0.0383099,0.0571686,-0.173413,0.282272,0.149586,0.187603,-0.0160209,-0.190769,0.370576,-0.0460642,0.158593,0.24711,0.0335763,0.363139,0.201412,-0.242234,-0.153198,-0.0695717,-0.131438,-0.680146,0.585423,-0.371165,-0.63359,0.225017,-0.318536,-0.712241,-0.306998,0.235202,0.412972,-0.597124,0.130708,0.30252,0.29969,-0.0753126,0.137407,-0.0277826,0.447778,0.55851,0.141665,-0.289282,0.25971,0.0892677,-0.489636,-0.266752,0.383447,0.260821,0.366259,-0.190394,-0.304571,0.133988,-0.0669552,-0.128138,-0.464105,-0.172867,0.281528,0.259469,-0.0321699,-0.301395,-0.534417,-0.514486,-0.341067,0.191464,0.16697,-0.160272,0.651595,-0.298989,0.339791,0.778356,0.393198,0.611225,0.68263,0.148241,-0.279444,0.290767,-0.603344,0.37812,0.258302,0.229193,-0.263381,0.053071,0.110459,0.398126,-0.131252,0.322406,0.144229,-0.49786,0.473684,0.0885987,-0.0401737,-0.0151819,0.102315,-0.411408,1.07659,0.0892356,0.0134926,0.0270637,0.362511,-0.197813,0.222209,-0.118254,-0.470002,0.556434,-0.263176,0.712782,0.678727,0.232686,-0.186425,0.362897,0.242867,-0.13008,0.361698,0.534528,0.0325758,-0.0779151,0.226368,0.19784,0.508073,0.205545,0.574281,0
-0.319891,0.195447,0.223298,-0.468439,0.0987976,0.117593,0.777989,0.10763,-0.27052,0.430149,-0.282867,0.104003,-0.22617,0.0365391,-0.173631,0.0782688,-0.124196,0.134267,-0.410524,0.269642,-0.0348484,-0.671359,-0.613337,-0.444012,-0.0835661,-0.16871,0.0947836,0.110304,-0.143652,-0.253145,-0.221161,-0.014879,0.0214886,0.181047,0.223385,0.039382,-0.135057,0.329314,-0.242586,-0.0565817,-0.198284,0.00530859,0.149857,-0.00966324,-0.0233418,0.342718,-0.261092,-0.139729,-0.69605,0.240412,-0.333934,-0.344471,0.391856,-0.0687778,0.160562,0.00137682,-0.234752,0.424954,-0.0116312,0.0109915,0.159029,-0.19062,0.445722,0.0222785,0.549019,0.283697,-0.011422,-0.152479,-0.107891,0.0911941,-0.25474,0.0133811,-0.128223,0.0271496,0.184209,0.396939,0.123363,-0.687278,-0.467097,0.262864,-0.4236,0.0709017,0.074201,-0.25382,0.302766,0.2113,0.286531,-0.00371405,-0.170167,0.428531,-0.0955296,0.13119,0.294677,0.0786972,0.385032,0.222968,-0.28311,-0.22258,-0.126368,-0.0805147,-0.592951,0.45646,-0.337859,-0.733336,0.132457,-0.400274,-0.829264,-0.283907,0.206243,0.390833,-0.708287,0.11221,0.308602,0.339824,-0.0492302,0.259919,-0.0548089,0.451512,0.638756,0.149877,-0.393743,0.361426,0.107956,-0.592299,-0.159956,0.404175,0.318928,0.363307,-0.39385,-0.300574,0.0976802,-0.165043,-0.138855,-0.482817,-0.14885,0.301717,0.268462,-0.0276324,-0.333088,-0.611736,-0.589775,-0.404,0.151896,0.115325,-0.275403,0.742459,-0.254248,0.355254,0.852739,0.446601,0.650227,0.759203,0.151024,-0.316718,0.403404,-0.64089,0.455938,0.274701,0.394549,-0.421688,0.0016521,0.194722,0.461914,-0.133801,0.269262,0.227421,-0.537562,0.466305,0.0872322,0.0445453,-0.0100473,-0.0788144,-0.481171,1.15961,0.12875,-0.00863408,0.109485,0.601123,-0.31402,0.219595,-0.288419,-0.466774,0.686341,-0.238855,0.831049,0.803308,0.320908,-0.236546,0.386211,0.252933,-0.100586,0.354763,0.543592,-0.0377616,-0.130454,0.165592,0.17968,0.564036,0.283103,0.702455,0
-0.301863,0.164673,0.146014,-0.36851,0.0630347,0.119903,0.616908,0.0962167,-0.171724,0.323475,-0.183487,0.0816263,-0.163204,0.0415599,-0.072081,0.0671287,-0.0961045,0.105809,-0.366074,0.196765,-0.0167427,-0.518029,-0.492764,-0.386781,-0.0819218,-0.158903,0.0783051,0.0574183,-0.0895414,-0.211939,-0.197722,-0.0253934,0.00893172,0.10757,0.160583,0.00452083,-0.114879,0.258382,-0.243691,-0.0882464,-0.148445,-0.0224125,0.129657,0.0021889,0.00695815,0.309233,-0.153292,-0.124196,-0.509992,0.223723,-0.264455,-0.288545,0.322696,-0.088741,0.141347,0.0063502,-0.121846,0.307502,-0.0314074,0.00810255,0.0748451,-0.172528,0.323542,0.00529975,0.408575,0.232659,-0.0403838,-0.126028,-0.0966602,0.040175,-0.158664,0.00882127,-0.0477459,0.0736357,0.184746,0.35045,0.0739697,-0.5076,-0.467034,0.185442,-0.337389,0.0344641,0.0755897,-0.135822,0.235338,0.136676,0.15648,-0.0271899,-0.149438,0.312969,-0.029394,0.133591,0.241643,0.0154247,0.334688,0.182501,-0.21698,-0.0963142,-0.0733109,-0.146005,-0.616144,0.49569,-0.340281,-0.59432,0.167082,-0.31352,-0.688974,-0.271256,0.228823,0.37821,-0.567115,0.108563,0.303952,0.25099,-0.0588522,0.138299,-0.0331023,0.388886,0.519719,0.172283,-0.277412,0.237596,0.104295,-0.406868,-0.285499,0.342262,0.194451,0.350577,-0.168591,-0.212133,0.175211,-0.0524167,-0.0824177,-0.502513,-0.193432,0.258575,0.193413,0.0145204,-0.239234,-0.467845,-0.550307,-0.336238,0.133277,0.120025,-0.122735,0.534984,-0.263227,0.291212,0.715256,0.387734,0.561765,0.606558,0.179426,-0.204566,0.243602,-0.514543,0.297809,0.261519,0.224636,-0.265129,0.0889643,0.115285,0.293232,-0.0906939,0.322531,0.0697791,-0.472507,0.435994,0.128286,-0.0225817,0.0219882,0.128941,-0.371317,0.963746,0.121419,-0.0188083,-0.038846,0.267918,-0.22876,0.185453,-0.116111,-0.402247,0.555966,-0.271035,0.666744,0.641583,0.151728,-0.172738,0.319554,0.247949,-0.124441,0.362064,0.437275,-0.0117362,-0.0707067,0.205998,0.250332,0.384342,0.154355,0.567903,0
-0.290279,0.159426,0.121513,-0.359569,0.0404136,0.113483,0.584985,0.084683,-0.154855,0.312329,-0.166123,0.0832545,-0.151607,0.0356955,-0.050937,0.0574292,-0.0890506,0.111508,-0.351742,0.170133,-0.00841514,-0.487771,-0.464087,-0.36308,-0.0699795,-0.150633,0.0780452,0.061669,-0.0897064,-0.205093,-0.182725,-0.0229043,-0.00811616,0.100828,0.14233,0.0093231,-0.105709,0.25743,-0.247338,-0.0935841,-0.13426,-0.0116103,0.145314,-0.0103679,0.00533552,0.315246,-0.144952,-0.134474,-0.483078,0.211702,-0.248061,-0.255873,0.30617,-0.0735037,0.136966,0.0155506,-0.104881,0.298249,-0.0363345,0.00396406,0.0492486,-0.169113,0.291744,0.0151989,0.393173,0.237624,-0.0393101,-0.123869,-0.0823069,0.039971,-0.139095,0.0155361,-0.0285246,0.0720682,0.18128,0.339135,0.0572891,-0.47753,-0.457301,0.19287,-0.317931,0.0216081,0.074289,-0.116646,0.224899,0.115569,0.128106,-0.0314567,-0.140227,0.283815,-0.0228622,0.142785,0.227169,0.00727088,0.321109,0.163179,-0.200786,-0.0765699,-0.0645046,-0.150178,-0.618406,0.508879,-0.308249,-0.577676,0.179424,-0.290073,-0.636492,-0.304638,0.178461,0.376292,-0.511302,0.0868484,0.268982,0.285963,-0.0708963,0.14249,-0.0128731,0.365912,0.478861,0.129493,-0.269267,0.185319,0.0704548,-0.369641,-0.189647,0.339829,0.1776,0.414895,-0.191195,-0.272071,0.143063,-0.0837296,-0.0718657,-0.444295,-0.126529,0.21011,0.210315,0.0542087,-0.243646,-0.52261,-0.460956,-0.310963,0.0562102,0.14545,-0.099876,0.43105,-0.280195,0.345778,0.666773,0.318878,0.557219,0.598226,0.168124,-0.227816,0.27587,-0.529801,0.258024,0.260415,0.195766,-0.244239,0.0033622,0.0443592,0.212339,-0.114378,0.301298,0.0764056,-0.40992,0.385947,0.125098,-0.0338847,-0.00874223,0.0532118,-0.313861,0.94786,0.105571,0.0198709,-0.0344725,0.220575,-0.223406,0.152297,-0.0482849,-0.409294,0.469083,-0.250315,0.554269,0.589963,0.139572,-0.164065,0.266018,0.252438,-0.0908647,0.319995,0.392375,-0.0173399,0.0112492,0.202468,0.191841,0.411905,0.10008,0.546541,0
-0.324587,0.178009,0.182384,-0.398409,0.0791602,0.124398,0.683005,0.115993,-0.203774,0.344413,-0.229035,0.0982182,-0.18117,0.0370407,-0.104383,0.0936496,-0.109427,0.11311,-0.386905,0.214109,-0.0217603,-0.574742,-0.543589,-0.427826,-0.0930708,-0.164502,0.0820708,0.0648376,-0.103274,-0.221032,-0.225632,-0.0282422,0.0130096,0.135075,0.169299,0.00910911,-0.130855,0.278757,-0.238793,-0.0873385,-0.168781,-0.0156244,0.14841,-0.00287459,-0.0119715,0.318759,-0.171636,-0.128203,-0.562445,0.249048,-0.295741,-0.325295,0.356226,-0.0894222,0.135016,0.00752399,-0.141658,0.349703,-0.020947,0.0228651,0.107403,-0.180615,0.361208,0.0142767,0.459328,0.260199,-0.0442834,-0.133288,-0.112737,0.0418218,-0.180642,-0.00203731,-0.0690379,0.0657583,0.200108,0.372363,0.090192,-0.586755,-0.487794,0.204424,-0.370791,0.0526063,0.0667346,-0.176207,0.259662,0.151864,0.189538,-0.0140794,-0.176704,0.360014,-0.0471878,0.14825,0.253227,0.0280169,0.358047,0.202404,-0.249191,-0.14892,-0.0857107,-0.139001,-0.659398,0.53854,-0.315153,-0.684184,0.183444,-0.291952,-0.720504,-0.329394,0.317168,0.420707,-0.623395,0.094845,0.324396,0.18354,-0.0437877,0.145836,-0.0429596,0.435378,0.519503,0.166329,-0.330609,0.224375,0.13586,-0.522613,-0.349748,0.413933,0.168347,0.298614,-0.171273,-0.293493,0.237048,-0.0216597,-0.135184,-0.567592,-0.231884,0.40142,0.234204,0.0197209,-0.303588,-0.541768,-0.632532,-0.377165,0.254775,0.149723,-0.158721,0.656759,-0.255853,0.325635,0.755173,0.460144,0.612262,0.679251,0.159897,-0.25154,0.236877,-0.539458,0.373833,0.279281,0.245356,-0.337606,0.16262,0.196554,0.376473,-0.078658,0.347242,0.153046,-0.530931,0.52283,0.107792,0.0264587,0.0545161,0.121898,-0.486566,1.03761,0.147643,-0.0424339,0.0208866,0.359105,-0.262998,0.265992,-0.157607,-0.453055,0.662812,-0.305183,0.790454,0.713599,0.213042,-0.196355,0.336345,0.338245,-0.156467,0.38177,0.583894,0.0493468,-0.122967,0.164849,0.228285,0.361564,0.218824,0.576593,0
-0.198262,0.104233,0.055579,-0.23208,0.0352077,0.0704838,0.364051,0.0632658,-0.0606371,0.188349,-0.0829041,0.0538562,-0.0973489,0.0390708,-0.00286609,0.0213218,-0.0546722,0.0570965,-0.222501,0.117647,-0.00645756,-0.283483,-0.292855,-0.231351,-0.062116,-0.125845,0.0489745,0.0194397,-0.0334978,-0.14232,-0.1158,-0.0108694,-0.0186669,0.0296346,0.0777055,-0.0177404,-0.0748608,0.131211,-0.168087,-0.0827474,-0.0921566,-0.0194605,0.086426,0.00229025,0.0225085,0.191339,-0.0588446,-0.0749477,-0.273499,0.1356,-0.14235,-0.168112,0.187722,-0.0798778,0.102535,-0.0172758,-0.029751,0.148534,-0.0433052,-0.0083956,-0.00696314,-0.118104,0.168804,0.00111752,0.219686,0.128812,-0.041568,-0.0879069,-0.052917,-0.000990539,-0.0793864,0.0149036,-0.00672602,0.0701448,0.117267,0.236477,0.025805,-0.241126,-0.331345,0.0980837,-0.192537,0.0125136,0.0694388,-0.0246231,0.122775,0.0690098,0.0599484,-0.033262,-0.0587078,0.134835,0.0143198,0.0890018,0.164284,-0.0166006,0.211993,0.111596,-0.117367,0.0105041,-0.0493052,-0.124277,-0.501717,0.511963,-0.263263,-0.393505,0.0359926,-0.215573,-0.551128,-0.237708,0.230334,0.338957,-0.322703,0.078535,0.261901,0.15243,-0.0297661,0.0504706,0.00432923,0.234787,0.2732,0.0787818,-0.140993,0.0240506,0.0258008,-0.19247,-0.303764,0.210086,-0.0698656,0.332306,-0.0774711,-0.151929,0.197528,-0.0962058,-0.0572503,-0.440831,-0.143859,0.119564,0.0928841,0.0410239,-0.10586,-0.289625,-0.403122,-0.284058,0.0753111,0.228696,0.0383824,0.10816,-0.228461,0.216031,0.472513,0.231885,0.391966,0.378404,0.260155,-0.0491915,0.0402968,-0.335838,-0.0650785,0.336849,0.0688192,-0.133238,0.10882,0.031364,0.0342876,-0.0819812,0.313635,-0.0857401,-0.286623,0.275954,0.14531,-0.00239739,0.0610131,0.196598,-0.246972,0.610599,0.12373,0.0502618,-0.219303,-0.0229852,-0.15292,0.0985051,0.101584,-0.250948,0.252307,-0.269642,0.346918,0.329484,-0.117894,-0.0932622,0.130865,0.252283,-0.0953177,0.307421,0.20595,0.0719213,0.157199,0.162787,0.253559,0.192131,-0.00604966,0.324448,0
-0.280235,0.149262,0.116666,-0.338067,0.0487466,0.110269,0.5538,0.0880336,-0.136444,0.294008,-0.151326,0.0759021,-0.145577,0.0436054,-0.0445781,0.05159,-0.0830396,0.093203,-0.332924,0.172187,-0.0122022,-0.455418,-0.442565,-0.348825,-0.0755844,-0.157688,0.0712387,0.0499763,-0.0724935,-0.198266,-0.176876,-0.0189233,-0.00721999,0.0844788,0.134299,-0.0047376,-0.100581,0.226373,-0.235298,-0.0973914,-0.136372,-0.0215635,0.124304,0.0038296,0.0135312,0.289629,-0.129836,-0.116923,-0.452596,0.202882,-0.231471,-0.252294,0.287708,-0.092771,0.13927,-0.00334281,-0.0971228,0.264796,-0.0393378,0.000858603,0.0403157,-0.165123,0.276744,0.00699393,0.362121,0.210013,-0.0435516,-0.120743,-0.0844094,0.0283006,-0.137197,0.0126461,-0.0314812,0.076556,0.166464,0.324368,0.0568711,-0.427747,-0.445091,0.162741,-0.302201,0.022596,0.0762025,-0.09612,0.207538,0.116596,0.120897,-0.0331641,-0.120612,0.255509,-0.00780592,0.131324,0.224074,0.00123805,0.311105,0.163489,-0.18848,-0.0586386,-0.0658968,-0.146177,-0.564076,0.472354,-0.330419,-0.517629,0.119029,-0.303789,-0.630307,-0.240863,0.208678,0.331963,-0.505894,0.108881,0.28273,0.266515,-0.0338232,0.142107,-0.0104113,0.33626,0.428296,0.13624,-0.265196,0.171467,0.0636031,-0.337512,-0.23211,0.337481,0.14668,0.354872,-0.146674,-0.195654,0.129718,-0.0702309,-0.0648278,-0.448555,-0.143855,0.177188,0.151729,0.0297082,-0.214224,-0.446834,-0.496016,-0.303149,0.0696908,0.12649,-0.0785171,0.372303,-0.27285,0.274959,0.608235,0.287724,0.522751,0.572323,0.195872,-0.175399,0.208411,-0.481553,0.181989,0.254383,0.20642,-0.259509,0.0414305,0.0681989,0.194831,-0.111494,0.285513,0.0510969,-0.402073,0.393071,0.125188,-0.00166022,0.00413306,0.0960964,-0.321652,0.889106,0.123238,-0.0181828,-0.0677424,0.210233,-0.223836,0.161278,-0.0548487,-0.366099,0.45423,-0.24084,0.556705,0.54846,0.0902808,-0.141876,0.28063,0.23574,-0.111578,0.307905,0.372131,-0.01136,-0.0206519,0.205406,0.220576,0.364232,0.100384,0.498031,0
